36.252,17.117,4,0.11274
36.263,17.133,7,0.13975
36.273,17.15,5,0.1601
36.283,17.167,1,0.16402
36.291,17.183,2,0.16139
36.299,17.2,4,0.16228
36.306,17.217,2,0.16207
36.312,17.233,0,0.16207
36.317,17.25,0,0.16207
36.322,17.267,0,0.16207
36.326,17.283,0,0.16207
36.33,17.3,0,0.16207
36.333,17.317,0,0.16207
36.336,17.333,0,0.16207
36.339,17.35,0,0.16207
36.341,17.367,0,0.16207
36.344,17.383,0,0.16207
36.346,17.4,0,0.16207
36.347,17.417,0,0.16207
36.348,17.433,0,0.16207
36.349,17.45,0,0.16207
36.351,17.467,0,0.16207
36.351,17.483,0,0.16207
36.351,17.5,0,0.16207
36.349,17.517,0,0.16207
36.347,17.533,4,0.16392
36.344,17.55,3,0.16699
36.341,17.567,2,0.16919
36.338,17.583,1,0.17057
36.336,17.6,2,0.1716
36.335,17.617,1,0.17241
36.334,17.633,6,0.17302
36.335,17.65,1,0.17302
36.336,17.667,1,0.17302
36.337,17.683,1,0.17302
36.337,17.7,1,0.17302
36.338,17.717,3,0.17314
36.338,17.733,0,0.17314
36.339,17.75,0,0.17314
36.339,17.767,0,0.17314
36.34,17.783,0,0.17314
36.34,17.8,0,0.17314
36.34,17.817,0,0.17314
36.341,17.833,0,0.17314
36.341,17.85,0,0.17314
36.342,17.867,0,0.17314
36.343,17.883,0,0.17314
36.345,17.9,0,0.17314
36.347,17.917,0,0.17314
36.349,17.933,0,0.17314
36.353,17.95,0,0.17314
36.356,17.967,0,0.17314
36.36,17.983,0,0.17314
36.364,18,0,0.17314
36.369,18.017,0,0.17314
36.374,18.033,0,0.17314
36.379,18.05,0,0.17314
36.384,18.067,0,0.17314
36.389,18.083,0,0.17314
36.393,18.1,0,0.17314
36.397,18.117,0,0.17314
36.401,18.133,0,0.17314
36.405,18.15,0,0.17314
36.408,18.167,0,0.17314
36.412,18.183,0,0.17314
36.415,18.2,0,0.17314
36.418,18.217,0,0.17314
36.421,18.233,0,0.17314
36.424,18.25,0,0.17314
36.426,18.267,0,0.17314
36.429,18.283,0,0.17314
36.432,18.3,0,0.17314
36.436,18.317,0,0.17314
36.44,18.333,0,0.17314
36.444,18.35,0,0.17314
36.448,18.367,0,0.17314
36.453,18.383,0,0.17314
36.459,18.4,0,0.17314
36.465,18.417,0,0.17314
36.473,18.433,0,0.17314
36.481,18.45,0,0.17314
36.491,18.467,0,0.17314
36.5,18.483,0,0.17314
36.51,18.5,0,0.17314
36.519,18.517,0,0.17314
36.528,18.533,0,0.17314
36.535,18.55,0,0.17314
36.542,18.567,0,0.17314
36.548,18.583,0,0.17314
36.553,18.6,0,0.17314
36.558,18.617,0,0.17314
36.561,18.633,0,0.17314
36.563,18.65,0,0.17314
36.564,18.667,0,0.17314
36.564,18.683,0,0.17314
36.562,18.7,0,0.17314
36.559,18.717,0,0.17314
36.554,18.733,0,0.17314
36.55,18.75,0,0.17314
36.546,18.767,0,0.17314
36.54,18.783,0,0.17314
36.535,18.8,0,0.17314
36.528,18.817,0,0.17314
36.522,18.833,0,0.17314
36.516,18.85,0,0.17314
36.512,18.867,0,0.17314
36.508,18.883,0,0.17314
36.504,18.9,0,0.17314
36.5,18.917,0,0.17314
36.496,18.933,0,0.17314
36.491,18.95,0,0.17314
36.488,18.967,0,0.17314
36.485,18.983,0,0.17314
36.483,19,0,0.17314
36.483,19.017,0,0.17314
36.484,19.033,0,0.17314
36.487,19.05,0,0.17314
36.489,19.067,0,0.17314
36.493,19.083,0,0.17314
36.497,19.1,0,0.17314
36.502,19.117,0,0.17314
36.508,19.133,0,0.17314
36.514,19.15,0,0.17314
36.521,19.167,0,0.17314
36.528,19.183,0,0.17314
36.537,19.2,0,0.17314
36.547,19.217,0,0.17314
36.557,19.233,0,0.17314
36.568,19.25,0,0.17314
36.579,19.267,0,0.17314
36.59,19.283,0,0.17314
36.601,19.3,0,0.17314
36.612,19.317,1,0.17311
36.624,19.333,2,0.17303
36.635,19.35,1,0.17315
36.647,19.367,1,0.17328
36.658,19.383,1,0.17341
36.67,19.4,1,0.17355
36.683,19.417,1,0.1737
36.695,19.433,1,0.17386
36.708,19.45,1,0.17402
36.719,19.467,1,0.17418
36.732,19.483,1,0.17435
36.744,19.5,2,0.17452
36.756,19.517,1,0.17497
36.768,19.533,2,0.17544
36.78,19.55,1,0.17591
36.791,19.567,1,0.17636
36.801,19.583,1,0.17678
36.81,19.6,1,0.17715
36.818,19.617,1,0.17745
36.825,19.633,1,0.17772
36.83,19.65,2,0.17796
36.835,19.667,1,0.17829
36.839,19.683,1,0.17854
36.842,19.7,1,0.1787
36.845,19.717,1,0.17879
36.846,19.733,1,0.17882
36.847,19.75,0,0.17882
36.847,19.767,0,0.17882
36.847,19.783,0,0.17882
36.846,19.8,0,0.17882
36.845,19.817,0,0.17882
36.844,19.833,0,0.17882
36.844,19.85,0,0.17882
36.843,19.867,0,0.17882
36.842,19.883,0,0.17882
36.841,19.9,0,0.17882
36.839,19.917,0,0.17882
36.837,19.933,0,0.17882
36.835,19.95,0,0.17882
36.834,19.967,0,0.17882
36.832,19.983,0,0.17882
36.831,20,0,0.17882
36.83,20.017,0,0.17882
36.829,20.033,0,0.17882
36.827,20.05,0,0.17882
36.826,20.067,0,0.17882
36.824,20.083,0,0.17882
36.823,20.1,0,0.17882
36.821,20.117,0,0.17882
36.819,20.133,0,0.17882
36.817,20.15,0,0.17882
36.815,20.167,0,0.17882
36.813,20.183,0,0.17882
36.812,20.2,0,0.17882
36.811,20.217,0,0.17882
36.811,20.233,0,0.17882
36.811,20.25,0,0.17882
36.811,20.267,0,0.17882
36.812,20.283,0,0.17882
36.811,20.3,0,0.17882
36.81,20.317,0,0.17882
36.809,20.333,0,0.17882
36.809,20.35,0,0.17882
36.812,20.367,0,0.17882
36.816,20.383,0,0.17882
36.82,20.4,0,0.17882
36.823,20.417,0,0.17882
36.825,20.433,0,0.17882
36.828,20.45,0,0.17882
36.83,20.467,0,0.17882
36.831,20.483,0,0.17882
36.828,20.5,0,0.17882
36.826,20.517,0,0.17882
36.823,20.533,0,0.17882
36.821,20.55,0,0.17882
36.82,20.567,0,0.17882
36.818,20.583,0,0.17882
36.816,20.6,0,0.17882
36.813,20.617,0,0.17882
36.811,20.633,0,0.17882
36.81,20.65,0,0.17882
36.809,20.667,0,0.17882
36.808,20.683,0,0.17882
36.808,20.7,0,0.17882
36.808,20.717,0,0.17882
36.809,20.733,0,0.17882
36.811,20.75,0,0.17882
36.814,20.767,0,0.17882
36.816,20.783,0,0.17882
36.818,20.8,0,0.17882
36.82,20.817,0,0.17882
36.821,20.833,0,0.17882
36.82,20.85,0,0.17882
36.817,20.867,0,0.17882
36.813,20.883,0,0.17882
36.807,20.9,0,0.17882
36.801,20.917,0,0.17882
36.794,20.933,0,0.17882
36.786,20.95,0,0.17882
36.777,20.967,0,0.17882
36.766,20.983,0,0.17882
36.753,21,0,0.17882
36.739,21.017,0,0.17882
36.723,21.033,0,0.17882
36.708,21.05,0,0.17882
36.692,21.067,0,0.17882
36.675,21.083,0,0.17882
36.657,21.1,0,0.17882
36.64,21.117,0,0.17882
36.624,21.133,0,0.17882
36.608,21.15,0,0.17882
36.592,21.167,0,0.17882
36.576,21.183,0,0.17882
36.56,21.2,0,0.17882
36.544,21.217,0,0.17882
36.528,21.233,0,0.17882
36.513,21.25,0,0.17882
36.498,21.267,2,0.17902
36.483,21.283,1,0.17963
36.468,21.3,1,0.18023
36.454,21.317,2,0.1825
36.441,21.333,1,0.1835
36.427,21.35,1,0.18449
36.413,21.367,3,0.18659
36.4,21.383,1,0.1876
36.386,21.4,2,0.18867
36.373,21.417,1,0.18975
36.359,21.433,1,0.19082
36.346,21.45,4,0.19461
36.334,21.467,2,0.19583
36.322,21.483,2,0.19646
36.31,21.5,7,0.19724
36.299,21.517,15,0.19912
36.289,21.533,15,0.2022
36.28,21.55,2,0.20197
36.272,21.567,1,0.20243
36.264,21.583,5,0.20286
36.257,21.6,4,0.2031
36.25,21.617,5,0.20332
36.245,21.633,0,0.20332
36.241,21.65,0,0.20332
36.238,21.667,0,0.20332
36.236,21.683,0,0.20332
36.234,21.7,0,0.20332
36.234,21.717,0,0.20332
36.233,21.733,0,0.20332
36.234,21.75,0,0.20332
36.236,21.767,0,0.20332
36.239,21.783,0,0.20332
36.241,21.8,0,0.20332
36.243,21.817,0,0.20332
36.244,21.833,0,0.20332
36.245,21.85,0,0.20332
36.245,21.867,0,0.20332
36.245,21.883,0,0.20332
36.245,21.9,0,0.20332
36.244,21.917,0,0.20332
36.245,21.933,0,0.20332
36.245,21.95,0,0.20332
36.244,21.967,0,0.20332
36.242,21.983,0,0.20332
36.241,22,0,0.20332
36.238,22.017,0,0.20332
36.236,22.033,0,0.20332
36.234,22.05,0,0.20332
36.232,22.067,0,0.20332
36.23,22.083,0,0.20332
36.229,22.1,0,0.20332
36.227,22.117,0,0.20332
36.226,22.133,0,0.20332
36.226,22.15,0,0.20332
36.225,22.167,0,0.20332
36.225,22.183,0,0.20332
36.225,22.2,0,0.20332
36.224,22.217,0,0.20332
36.223,22.233,0,0.20332
36.223,22.25,0,0.20332
36.222,22.267,0,0.20332
36.222,22.283,0,0.20332
36.221,22.3,0,0.20332
36.221,22.317,0,0.20332
36.22,22.333,0,0.20332
36.217,22.35,0,0.20332
36.212,22.367,0,0.20332
36.205,22.383,0,0.20332
36.196,22.4,0,0.20332
36.187,22.417,0,0.20332
36.178,22.433,0,0.20332
36.168,22.45,0,0.20332
36.158,22.467,0,0.20332
36.148,22.483,0,0.20332
36.139,22.5,0,0.20332
36.13,22.517,0,0.20332
36.12,22.533,0,0.20332
36.11,22.55,0,0.20332
36.099,22.567,0,0.20332
36.088,22.583,0,0.20332
36.078,22.6,0,0.20332
36.068,22.617,0,0.20332
36.058,22.633,0,0.20332
36.048,22.65,0,0.20332
36.038,22.667,0,0.20332
36.029,22.683,0,0.20332
36.02,22.7,1,0.20318
36.012,22.717,1,0.2027
36.004,22.733,3,0.20254
35.996,22.75,1,0.20242
35.988,22.767,2,0.20249
35.981,22.783,1,0.20272
35.976,22.8,2,0.20293
35.971,22.817,1,0.20309
35.967,22.833,2,0.20326
35.964,22.85,1,0.20348
35.962,22.867,1,0.20359
35.96,22.883,0,0.20359
35.96,22.9,0,0.20359
35.961,22.917,0,0.20359
35.962,22.933,0,0.20359
35.963,22.95,0,0.20359
35.965,22.967,0,0.20359
35.967,22.983,0,0.20359
35.971,23,0,0.20359
35.975,23.017,0,0.20359
35.979,23.033,0,0.20359
35.983,23.05,0,0.20359
35.987,23.067,0,0.20359
35.991,23.083,0,0.20359
35.993,23.1,0,0.20359
35.996,23.117,0,0.20359
35.997,23.133,0,0.20359
35.999,23.15,0,0.20359
36,23.167,0,0.20359
36.002,23.183,0,0.20359
36.004,23.2,0,0.20359
36.006,23.217,0,0.20359
36.008,23.233,0,0.20359
36.011,23.25,0,0.20359
36.013,23.267,0,0.20359
36.016,23.283,0,0.20359
36.018,23.3,0,0.20359
36.021,23.317,0,0.20359
36.022,23.333,0,0.20359
36.024,23.35,0,0.20359
36.026,23.367,2,0.2035
36.029,23.383,2,0.20379
36.033,23.4,1,0.20382
36.038,23.417,0,0.20382
36.045,23.433,0,0.20382
36.052,23.45,0,0.20382
36.06,23.467,0,0.20382
36.068,23.483,0,0.20382
36.078,23.5,0,0.20382
36.087,23.517,0,0.20382
36.098,23.533,0,0.20382
36.109,23.55,0,0.20382
36.12,23.567,0,0.20382
36.132,23.583,0,0.20382
36.143,23.6,0,0.20382
36.154,23.617,0,0.20382
36.163,23.633,0,0.20382
36.171,23.65,0,0.20382
36.179,23.667,0,0.20382
36.186,23.683,0,0.20382
36.192,23.7,0,0.20382
36.197,23.717,0,0.20382
36.203,23.733,0,0.20382
36.209,23.75,0,0.20382
36.215,23.767,0,0.20382
36.22,23.783,0,0.20382
36.225,23.8,0,0.20382
36.229,23.817,0,0.20382
36.234,23.833,0,0.20382
36.237,23.85,0,0.20382
36.241,23.867,0,0.20382
36.244,23.883,0,0.20382
36.248,23.9,0,0.20382
36.25,23.917,0,0.20382
36.253,23.933,0,0.20382
36.255,23.95,0,0.20382
36.256,23.967,0,0.20382
36.258,23.983,0,0.20382
36.259,24,0,0.20382
36.26,24.017,0,0.20382
36.26,24.033,0,0.20382
36.26,24.05,0,0.20382
36.26,24.067,0,0.20382
36.26,24.083,0,0.20382
36.261,24.1,0,0.20382
36.261,24.117,0,0.20382
36.261,24.133,0,0.20382
36.262,24.15,0,0.20382
36.262,24.167,0,0.20382
36.262,24.183,0,0.20382
36.261,24.2,0,0.20382
36.261,24.217,0,0.20382
36.26,24.233,0,0.20382
36.258,24.25,0,0.20382
36.258,24.267,0,0.20382
36.257,24.283,0,0.20382
36.256,24.3,0,0.20382
36.256,24.317,0,0.20382
36.255,24.333,0,0.20382
36.255,24.35,0,0.20382
36.254,24.367,0,0.20382
36.253,24.383,0,0.20382
36.252,24.4,0,0.20382
36.25,24.417,0,0.20382
36.249,24.433,0,0.20382
36.247,24.45,0,0.20382
36.245,24.467,0,0.20382
36.242,24.483,0,0.20382
36.24,24.5,0,0.20382
36.238,24.517,0,0.20382
36.236,24.533,0,0.20382
36.234,24.55,0,0.20382
36.232,24.567,0,0.20382
36.231,24.583,0,0.20382
36.23,24.6,0,0.20382
36.229,24.617,0,0.20382
36.229,24.633,0,0.20382
36.229,24.65,0,0.20382
36.229,24.667,0,0.20382
36.229,24.683,1,0.2038
36.229,24.7,2,0.20372
36.23,24.717,1,0.20365
36.23,24.733,1,0.20358
36.23,24.75,1,0.20351
36.23,24.767,2,0.20354
36.23,24.783,1,0.20375
36.23,24.8,1,0.20394
36.23,24.817,1,0.20411
36.23,24.833,6,0.20422
36.23,24.85,1,0.20429
36.23,24.867,2,0.20432
36.23,24.883,1,0.20433
36.23,24.9,1,0.20433
36.23,24.917,0,0.20433
36.23,24.933,0,0.20433
36.23,24.95,0,0.20433
36.23,24.967,0,0.20433
36.23,24.983,0,0.20433
36.23,25,0,0.20433
36.23,25.017,0,0.20433
36.23,25.033,0,0.20433
36.231,25.05,0,0.20433
36.231,25.067,0,0.20433
36.232,25.083,0,0.20433
36.233,25.1,0,0.20433
36.234,25.117,0,0.20433
36.234,25.133,0,0.20433
36.234,25.15,0,0.20433
36.233,25.167,0,0.20433
36.231,25.183,0,0.20433
36.229,25.2,0,0.20433
36.227,25.217,0,0.20433
36.225,25.233,0,0.20433
36.222,25.25,0,0.20433
36.219,25.267,0,0.20433
36.216,25.283,0,0.20433
36.213,25.3,0,0.20433
36.211,25.317,0,0.20433
36.208,25.333,0,0.20433
36.206,25.35,0,0.20433
36.204,25.367,0,0.20433
36.202,25.383,0,0.20433
36.198,25.4,0,0.20433
36.193,25.417,0,0.20433
36.186,25.433,0,0.20433
36.178,25.45,0,0.20433
36.169,25.467,0,0.20433
36.159,25.483,0,0.20433
36.149,25.5,0,0.20433
36.138,25.517,0,0.20433
36.127,25.533,0,0.20433
36.117,25.55,0,0.20433
36.107,25.567,0,0.20433
36.097,25.583,0,0.20433
36.089,25.6,0,0.20433
36.081,25.617,0,0.20433
36.074,25.633,0,0.20433
36.068,25.65,0,0.20433
36.061,25.667,0,0.20433
36.054,25.683,0,0.20433
36.047,25.7,0,0.20433
36.041,25.717,0,0.20433
36.034,25.733,0,0.20433
36.025,25.75,3,0.20424
36.016,25.767,4,0.20319
36.007,25.783,3,0.20257
36,25.8,6,0.20287
35.994,25.817,1,0.20325
35.989,25.833,2,0.20333
35.985,25.85,1,0.20355
35.983,25.867,4,0.20374
35.982,25.883,4,0.20355
35.981,25.9,1,0.20341
35.982,25.917,2,0.20328
35.983,25.933,1,0.20315
35.984,25.95,1,0.20304
35.985,25.967,1,0.20292
35.986,25.983,4,0.20301
35.988,26,2,0.20298
35.99,26.017,1,0.20296
35.993,26.033,1,0.20296
35.997,26.05,0,0.20296
36.002,26.067,0,0.20296
36.007,26.083,0,0.20296
36.011,26.1,0,0.20296
36.016,26.117,0,0.20296
36.02,26.133,0,0.20296
36.025,26.15,0,0.20296
36.029,26.167,0,0.20296
36.034,26.183,0,0.20296
36.039,26.2,0,0.20296
36.045,26.217,0,0.20296
36.05,26.233,0,0.20296
36.055,26.25,0,0.20296
36.06,26.267,0,0.20296
36.065,26.283,0,0.20296
36.07,26.3,0,0.20296
36.075,26.317,0,0.20296
36.08,26.333,0,0.20296
36.084,26.35,0,0.20296
36.089,26.367,0,0.20296
36.095,26.383,0,0.20296
36.102,26.4,0,0.20296
36.11,26.417,0,0.20296
36.119,26.433,0,0.20296
36.128,26.45,0,0.20296
36.139,26.467,0,0.20296
36.151,26.483,0,0.20296
36.164,26.5,0,0.20296
36.178,26.517,0,0.20296
36.193,26.533,0,0.20296
36.207,26.55,0,0.20296
36.223,26.567,0,0.20296
36.238,26.583,0,0.20296
36.252,26.6,0,0.20296
36.265,26.617,0,0.20296
36.279,26.633,0,0.20296
36.292,26.65,0,0.20296
36.305,26.667,0,0.20296
36.318,26.683,0,0.20296
36.331,26.7,0,0.20296
36.344,26.717,0,0.20296
36.357,26.733,0,0.20296
36.372,26.75,0,0.20296
36.386,26.767,0,0.20296
36.401,26.783,0,0.20296
36.417,26.8,0,0.20296
36.432,26.817,0,0.20296
36.447,26.833,0,0.20296
36.462,26.85,0,0.20296
36.476,26.867,1,0.20289
36.489,26.883,10,0.20584
36.501,26.9,8,0.21851
36.513,26.917,10,0.22514
36.525,26.933,4,0.23029
36.536,26.95,10,0.2359
36.546,26.967,14,0.24344
36.556,26.983,9,0.24758
36.566,27,17,0.25065
36.574,27.017,13,0.25254
36.582,27.033,5,0.25302
36.589,27.05,3,0.25151
36.595,27.067,0,0.25151
36.6,27.083,0,0.25151
36.604,27.1,0,0.25151
36.608,27.117,0,0.25151
36.613,27.133,0,0.25151
36.618,27.15,0,0.25151
36.623,27.167,0,0.25151
36.627,27.183,1,0.25145
36.63,27.2,1,0.25134
36.634,27.217,1,0.2513
36.637,27.233,0,0.2513
36.639,27.25,0,0.2513
36.641,27.267,0,0.2513
36.642,27.283,0,0.2513
36.642,27.3,0,0.2513
36.643,27.317,0,0.2513
36.644,27.333,0,0.2513
36.644,27.35,0,0.2513
36.644,27.367,0,0.2513
36.643,27.383,0,0.2513
36.642,27.4,1,0.25122
36.642,27.417,2,0.25085
36.641,27.433,1,0.25041
36.639,27.45,1,0.24991
36.639,27.467,2,0.2493
36.639,27.483,2,0.24866
36.638,27.5,2,0.24802
36.637,27.517,1,0.24743
36.635,27.533,2,0.24684
36.632,27.55,2,0.24624
36.629,27.567,3,0.24564
36.625,27.583,2,0.24517
36.62,27.6,2,0.24467
36.616,27.617,3,0.24422
36.613,27.633,6,0.24392
36.609,27.65,2,0.24371
36.607,27.667,3,0.2436
36.605,27.683,1,0.24344
36.605,27.7,4,0.24329
36.604,27.717,1,0.24314
36.604,27.733,2,0.24307
36.605,27.75,6,0.2427
36.606,27.767,1,0.24234
36.607,27.783,2,0.24207
36.608,27.8,8,0.24253
36.608,27.817,4,0.24399
36.608,27.833,2,0.24412
36.607,27.85,1,0.24417
36.606,27.867,1,0.24423
36.604,27.883,3,0.2444
36.602,27.9,2,0.24471
36.6,27.917,1,0.24473
36.599,27.933,1,0.24476
36.599,27.95,1,0.2448
36.601,27.967,1,0.24484
36.603,27.983,4,0.24853
36.604,28,1,0.24862
36.606,28.017,1,0.24869
36.607,28.033,1,0.24876
36.607,28.05,1,0.24882
36.607,28.067,1,0.24887
36.607,28.083,1,0.24893
36.606,28.1,1,0.24898
36.605,28.117,1,0.249
36.604,28.133,1,0.24902
36.603,28.15,1,0.24903
36.602,28.167,1,0.24904
36.602,28.183,0,0.24904
36.601,28.2,0,0.24904
36.6,28.217,0,0.24904
36.599,28.233,0,0.24904
36.598,28.25,0,0.24904
36.596,28.267,0,0.24904
36.594,28.283,0,0.24904
36.59,28.3,0,0.24904
36.586,28.317,0,0.24904
36.582,28.333,0,0.24904
36.58,28.35,0,0.24904
36.577,28.367,0,0.24904
36.572,28.383,0,0.24904
36.566,28.4,0,0.24904
36.559,28.417,0,0.24904
36.551,28.433,0,0.24904
36.542,28.45,0,0.24904
36.531,28.467,0,0.24904
36.52,28.483,0,0.24904
36.509,28.5,0,0.24904
36.496,28.517,0,0.24904
36.484,28.533,0,0.24904
36.471,28.55,0,0.24904
36.459,28.567,0,0.24904
36.447,28.583,0,0.24904
36.436,28.6,0,0.24904
36.425,28.617,0,0.24904
36.414,28.633,0,0.24904
36.403,28.65,0,0.24904
36.392,28.667,0,0.24904
36.381,28.683,0,0.24904
36.37,28.7,0,0.24904
36.359,28.717,0,0.24904
36.347,28.733,0,0.24904
36.336,28.75,0,0.24904
36.324,28.767,0,0.24904
36.312,28.783,0,0.24904
36.3,28.8,0,0.24904
36.289,28.817,0,0.24904
36.277,28.833,0,0.24904
36.266,28.85,0,0.24904
36.256,28.867,0,0.24904
36.248,28.883,0,0.24904
36.24,28.9,0,0.24904
36.233,28.917,0,0.24904
36.225,28.933,0,0.24904
36.22,28.95,0,0.24904
36.215,28.967,0,0.24904
36.21,28.983,0,0.24904
36.206,29,0,0.24904
36.202,29.017,0,0.24904
36.198,29.033,0,0.24904
36.193,29.05,0,0.24904
36.19,29.067,0,0.24904
36.19,29.083,0,0.24904
36.191,29.1,0,0.24904
36.195,29.117,0,0.24904
36.198,29.133,0,0.24904
36.203,29.15,0,0.24904
36.208,29.167,0,0.24904
36.213,29.183,0,0.24904
36.22,29.2,0,0.24904
36.227,29.217,0,0.24904
36.234,29.233,0,0.24904
36.243,29.25,0,0.24904
36.253,29.267,0,0.24904
36.264,29.283,0,0.24904
36.275,29.3,0,0.24904
36.286,29.317,0,0.24904
36.296,29.333,0,0.24904
36.305,29.35,0,0.24904
36.314,29.367,0,0.24904
36.322,29.383,1,0.24951
36.329,29.4,1,0.25042
36.336,29.417,1,0.25129
36.346,29.433,5,0.25292
36.357,29.45,2,0.25391
36.37,29.467,4,0.25487
36.384,29.483,3,0.25524
36.398,29.5,2,0.25539
36.411,29.517,3,0.25522
36.424,29.533,2,0.25461
36.436,29.55,4,0.2574
36.448,29.567,9,0.25723
36.46,29.583,2,0.25708
36.472,29.6,3,0.25699
36.484,29.617,1,0.25678
36.498,29.633,2,0.25658
36.511,29.65,5,0.25555
36.525,29.667,4,0.25498
36.539,29.683,3,0.25602
36.554,29.7,7,0.25699
36.569,29.717,3,0.25748
36.585,29.733,4,0.258
36.599,29.75,3,0.2585
36.613,29.767,3,0.25896
36.628,29.783,4,0.25942
36.643,29.8,1,0.25987
36.656,29.817,1,0.26027
36.669,29.833,2,0.26066
36.682,29.85,2,0.26099
36.694,29.867,1,0.26128
36.706,29.883,1,0.26157
36.717,29.9,1,0.26187
36.727,29.917,1,0.26215
36.736,29.933,1,0.26239
36.744,29.95,1,0.26254
36.75,29.967,1,0.26265
36.755,29.983,1,0.26274
